Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4771664,2011,Xe cũ,"Nissan Grand livina 1.8 AT",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 1.8 L",số tự động,120000,229 Triệu
4839941,2018,Xe cũ,"Hyundai Tucson 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,40000,685 Triệu
4839946,2018,Xe cũ,"Kia Cerato 2.0AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,43000,520 Triệu
4695137,2017,Xe cũ,"Kia Cerato 1.6 AT",Hà Nam,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,50000,475 Triệu
4559488,2023,Xe mới,"Ford Transit Tiêu chuẩn",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.2 L",số tay,0,815 Triệu
4679581,2011,Xe cũ,"Ford Focus 1.8 AT",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.8 L",số tự động,60000,305 Triệu
4735502,2016,Xe cũ,"LandRover Range Rover HSE 3.0",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,52000,3 Tỷ 990 Triệu
4819437,2012,Xe cũ,"Toyota Vios 1.5E",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tay,120000,279 Triệu
4839937,2018,Xe cũ,"Hyundai Tucson 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,40000,685 Triệu
4839930,2021,Xe cũ,"Toyota Fortuner 2.7V 4x2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.7 L",số tự động,12000,1 Tỷ 85 Triệu
4669270,2008,Xe cũ,"Toyota RAV4 2.4 AT",Hải Phòng,Xe nhập khẩu,màu đồng,"máy xăng 2.4 L",số tự động,12000,399 Triệu
4830017,2018,Xe cũ,"Hyundai i10 Grand 1.2 AT",Hưng Yên,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.25 L",số tự động,55000,348 Triệu
4818115,2020,Xe cũ,"VinFast Fadil 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,26000,328 Triệu
4652591,2015,Xe cũ,"Honda CRV 2.4 AT",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.4 L",số tự động,70000,665 Triệu
4729154,2023,Xe mới,"Toyota Veloz Cross Top 1.5 CVT",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.5 L",số tự động,0,643 Triệu
4839925,2019,Xe cũ,"Mazda 3 1.5AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng",số tự động,35000,579 Triệu
4732603,2015,Xe cũ,"Hyundai SantaFe 2.2L 4WD",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.2 L",số tự động,59000,750 Triệu
4075700,2022,Xe mới,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,2 Tỷ 312 Triệu
4559177,2019,Xe cũ,"Toyota Hilux 2.8G 4x4 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.8 L",số tự động,12000,855 Triệu
4587546,2013,Xe cũ,"Honda City 1.5 AT",Đăk Lăk,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.5 L",số tự động,87000,350 Triệu
4233998,2022,Xe mới,"Toyota Fortuner 2.4L 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.4 L",số tay,0,969 Triệu
4561538,2022,Xe mới,"Ford Ranger XLS 2.0L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,648 Triệu
4815231,2023,Xe mới,"Ford Ranger XLS 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy dầu 2.2 L",số tự động,0,756 Triệu
4579409,2020,Xe cũ,"Hyundai SantaFe Premium 2.4L HTRAC",Đà Nẵng,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.4 L",số tự động,23000,1 Tỷ 40 Triệu
4827934,2020,Xe cũ,"Mazda CX5 2.0 Premium",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,28000,820 Triệu
4815213,2023,Xe mới,"Ford Everest Titanium Plus 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,0,1 Tỷ 452 Triệu
4329980,2022,Xe mới,"Mercedes Benz GLE Class GLE 450 4Matic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,0,4 Tỷ 409 Triệu
4821974,2023,Xe mới,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 569 Triệu
4768069,2018,Xe cũ,"Kia Morning S AT",Hải Phòng,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.25 L",số tự động,50000,339 Triệu
4760000,2021,Xe cũ,"Lexus ES 250",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,12000,2 Tỷ 280 Triệu
4680805,2019,Xe cũ,"Hyundai Accent 1.4 ATH",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,57000,450 Triệu
4679842,2023,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy dầu 2.0 L",số tự động,0,962 Triệu
2048368,2022,Xe mới,"Suzuki Swift GLX",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 1.2 L",số tự động,0,559 Triệu
4557786,2022,Xe cũ,"Mercedes Benz GLC 200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,5000,1 Tỷ 885 Triệu
4623618,2023,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,0,1 Tỷ 245 Triệu
4806857,2022,Xe mới,"Kia Carnival Signature 3.5G",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 3.5 L",số tự động,0,1 Tỷ 879 Triệu
4436323,2022,Xe mới,"Honda City RS 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,539 Triệu
4557835,2022,Xe mới,"Toyota Raize G 1.0 CVT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.0 L",số tự động,0,530 Triệu
4557827,2022,Xe mới,"Toyota Raize G 1.0 CVT",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 1.0 L",số tự động,0,530 Triệu
4697129,2009,Xe cũ,"Mercedes Benz S class S400 Hybrid",Hà Nội,Xe nhập khẩu,màu bạc,"xe hybrid 3.5 L",số tự động,65000,860 Triệu
4707952,2022,Xe cũ,"Kia Sorento Signature 2.2 AT AWD",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,9000,1 Tỷ 340 Triệu
4284449,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.3 L",số tự động,0,2 Tỷ 279 Triệu
4762394,2023,Xe mới,"BMW 5 Series 520i Luxury Line",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 139 Triệu
4779970,2023,Xe mới,"BMW 3 Series 330i M Sport",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,0,1 Tỷ 719 Triệu
3868591,2022,Xe mới,"Honda City RS 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,0,539 Triệu
3868582,2022,Xe mới,"Honda City RS 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,539 Triệu
3864979,2022,Xe mới,"Mercedes Benz GLC 200 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,1 Tỷ 979 Triệu
4547909,2022,Xe mới,"Kia Sorento Signature 2.2 AT AWD",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,1 Tỷ 349 Triệu
4808034,2023,Xe mới,"Ford Ranger Raptor 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,0,1 Tỷ 202 Triệu
3752080,2022,Xe mới,"Mitsubishi Attrage Premium 1.2 CVT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,0,450 Triệu
4455362,2015,Xe cũ,"Toyota Fortuner 2.7V 4x4 AT",Bà Rịa Vũng Tàu,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.7 L",số tự động,92032,580 Triệu
4377269,2022,Xe mới,"Suzuki Super Carry Truck 1.0 MT",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.0 L",số tay,0,249 Triệu
4774793,2021,Xe cũ,"Toyota Vios E 1.5 MT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tay,20000,422 Triệu
4435401,2020,Xe cũ,"BMW X5 xDrive40i xLine Plus",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 3.0 L",số tự động,30000,3 Tỷ 899 Triệu
4225617,2023,Xe mới,"Ford Transit Tiêu chuẩn",Lâm Đồng,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.2 L",số tay,0,815 Triệu
4651510,2014,Xe cũ,"Mazda 2 S",Hải Phòng,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,100000,299 Triệu
4839927,2021,Xe cũ,"Mercedes Benz E class E200 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,18000,1 Tỷ 950 Triệu
4682833,2022,Xe cũ,"Mercedes Benz E class E200 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,59,2 Tỷ 369 Triệu
1393417,2023,Xe mới,"Mazda 3 1.5L Deluxe",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,649 Triệu
4809049,2019,Xe cũ,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,58000,579 Triệu
4830763,2013,Xe cũ,"Toyota Camry 2.5Q",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.5 L",số tự động,80000,615 Triệu
4816053,2012,Xe cũ,"LandRover Range Rover Evoque Dynamic",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,77000,750 Triệu
4839918,2020,Xe cũ,"Toyota Camry 2.5Q",TP HCM,Xe nhập khẩu,màu đen,"máy xăng",số tự động,37000,1 Tỷ 75 Triệu
4688857,2022,Xe cũ,"Mercedes Benz E class E200 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,199,2 Tỷ 369 Triệu
4749139,2021,Xe cũ,"Mitsubishi Pajero Sport 2.4D 4x2 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.4 L",số tự động,22800,995 Triệu
4728681,2021,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 2.0 L",số tự động,5900,2 Tỷ 199 Triệu
4596267,2020,Xe cũ,"Mercedes Benz A class A35 AMG 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,2300,1 Tỷ 850 Triệu
4768274,2021,Xe cũ,"Kia Morning GT-Line",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.25 L",số tự động,10000,438 Triệu
4837900,2010,Xe cũ,"Lexus RX 350",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,46000,1 Tỷ 180 Triệu
4296988,2023,Xe mới,"Toyota Veloz Cross 1.5 CVT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,603 Triệu
4596139,2022,Xe cũ,"Mercedes Benz E class E300 AMG",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,30,2 Tỷ 919 Triệu
4839912,2020,Xe cũ,"Toyota Corolla Cross 1.8 V",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng",số tự động,25000,820 Triệu
4801892,2022,Xe cũ,"Mercedes Benz GLC 200 4Matic",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,999,2 Tỷ 109 Triệu
4443439,2023,Xe mới,"Mazda CX8 Premium",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,0,1 Tỷ 89 Triệu
4435682,2023,Xe mới,"Mazda 3 1.5L Luxury",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,674 Triệu
4588639,2015,Xe cũ,"LandRover Range Rover Sport Autobiography",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,60000,2 Tỷ 600 Triệu
4770810,2021,Xe cũ,"Jeep Wrangler Altitude",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng",số tự động,16000,3 Tỷ 100 Triệu
4817778,2019,Xe cũ,"Kia Soluto 1.4 AT Deluxe",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,65000,395 Triệu
4760892,2017,Xe cũ,"Toyota Corolla altis 1.8G AT",Nam Định,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.8 L",số tự động,40000,570 Triệu
4836713,2018,Xe cũ,"Hyundai Tucson 2.0 ATH",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,70000,710 Triệu
4833157,2020,Xe cũ,"Hyundai i10 Grand 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.25 L",số tự động,10000,395 Triệu
4838974,2022,Xe cũ,"Audi Q8 S-Line",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng",số tự động,9000,4 Tỷ 150 Triệu
4839901,2022,Xe cũ,"Mercedes Benz GLS 450 4MATIC",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng",số tự động,14000,4 Tỷ 999 Triệu
4822101,2020,Xe cũ,"Ford Ranger XL 2.2L 4x4 MT",Hà Nội,Xe nhập khẩu,màu cát,"máy dầu 2.2 L",số tay,58000,550 Triệu
4714495,2022,Xe cũ,"Thaco Frontier K250L",Bình Dương,Xe lắp ráp trong nước,màu xanh,"máy dầu",số tay,7900,470 Triệu
4832471,2017,Xe cũ,"Mazda 3 1.5 AT",Nghệ An,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,51000,485 Triệu
4627126,2020,Xe cũ,"Mazda CX5 2.0 Luxury",Thái Nguyên,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,24000,825 Triệu
4643601,2022,Xe mới,"Peugeot 3008 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,1 Tỷ 6 Triệu
4827173,2022,Xe cũ,"VinFast VF8 Plus",Hà Nội,Xe lắp ráp trong nước,màu xanh,"xe điện",số tự động,6000,895 Triệu
4836194,2019,Xe cũ,"Hyundai Elantra Sport 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu cát,"máy xăng 1.6 L",số tự động,38000,565 Triệu
4836017,2020,Xe cũ,"Kia Cerato 1.6 AT Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,39000,605 Triệu
4807329,2015,Xe cũ,"Kia Sorento DATH",Hà Nội,Xe lắp ráp trong nước,màu cát,"máy dầu 2.2 L",số tự động,71000,639 Triệu
4809166,2021,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,9000,2 Tỷ 120 Triệu
4831743,2016,Xe cũ,"Audi Q5 2.0 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,80000,1 Tỷ 65 Triệu
4823402,2008,Xe cũ,"Mercedes Benz C class C63 AMG",TP HCM,Xe nhập khẩu,màu xám,"máy xăng 6.2 L",số tự động,38000,1 Tỷ 250 Triệu
4821700,2023,Xe mới,"Toyota Corolla Cross 1.8HV",Hà Nội,Xe lắp ráp trong nước,màu trắng,"xe hybrid 1.8 L",số tự động,0,880 Triệu
4828783,2018,Xe cũ,"Kia Cerato 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,55000,505 Triệu
4762691,2011,Xe cũ,"Chevrolet Cruze LS 1.6 MT",Lâm Đồng,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.6 L",số tay,99999,255 Triệu
4812119,2020,Xe cũ,"Lexus ES 250",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.5 L",số tự động,20000,2 Tỷ 250 Triệu
3500038,2022,Xe mới,"Honda CRV L",Đăk Lăk,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,1 Tỷ 123 Triệu
4839866,2019,Xe cũ,"Hyundai Elantra 1.6 MT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tay,26000,470 Triệu
4809766,2010,Xe cũ,"Toyota Fortuner 2.5G",Lâm Đồng,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.5 L",số tay,99000,465 Triệu
4809986,2013,Xe cũ,"Mazda 3 S 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,51000,379 Triệu
4665718,2022,Xe mới,"Toyota Corolla Cross 1.8G",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.8 L",số tự động,0,710 Triệu
4839857,2014,Xe cũ,"Honda City 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 1.5 L",số tự động,69000,355 Triệu
4823616,2022,Xe mới,"Kia K3 GT 1.6 AT Turbo",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,789 Triệu
4820531,2022,Xe mới,"Kia K3 Premium 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,0,654 Triệu
4839883,2023,Xe cũ,"Mercedes Benz GLC 200",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,99,1 Tỷ 859 Triệu
4818790,2010,Xe cũ,"Toyota Prado TXL 2.7L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,150000,1 Tỷ 190 Triệu
4594438,2023,Xe mới,"Hyundai Accent 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,462 Triệu
4691020,2022,Xe mới,"Isuzu Dmax LS 1.9L 4x2 MT",Hà Nội,Xe nhập khẩu,màu xám,"máy dầu 1.9 L",số tay,0,620 Triệu
4615891,2017,Xe cũ,"Kia Sorento DATH",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,68000,768 Triệu
4839848,1990,Xe cũ <,"BMW 5 Serie",TP HCM,Xe nhập khẩu,màu bạc,"máy xăng",số tay,0,390 Triệu
4078785,2022,Xe mới,"Mazda 2 Deluxe",Hải Phòng,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,454 Triệu
4822196,2018,Xe cũ,"Chevrolet Colorado LTZ 2.8L 4x4 AT",TP HCM,Xe nhập khẩu,màu nâu,"máy dầu 2.8 L",số tự động,50000,595 Triệu
4836333,2010,Xe cũ,"Hyundai SantaFe SLX",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,90000,460 Triệu
4810682,2019,Xe cũ,"Honda City 1.5",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,40000,465 Triệu
4839882,2021,Xe cũ,"Peugeot 2008 Active 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu cam,"máy xăng 1.2 L",số tự động,29000,770 Triệu
4260562,2022,Xe mới,"Hyundai Tucson 2.0 AT Đặc biệt",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,945 Triệu
4293444,2022,Xe mới,"Hyundai Creta Tiêu chuẩn 1.5 AT",Đồng Nai,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,590 Triệu
4549930,2021,Xe mới,"Hyundai HD 320",Long An,Xe nhập khẩu,màu trắng,"máy dầu",số tay,0,2 Tỷ 340 Triệu
3642114,2022,Xe mới,"Mitsubishi Triton 4x2 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.4 L",số tự động,0,650 Triệu
4531081,2022,Xe mới,"Ford Ranger XLS 2.0L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,653 Triệu
4447291,2022,Xe mới,"Toyota Vios E 1.5 MT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tay,0,489 Triệu
4270627,2022,Xe mới,"BMW X5 xLine Plus",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,0,4 Tỷ 999 Triệu
4105875,2021,Xe mới,"Toyota Land Cruiser VXR 3.5 V6",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.4 L",số tự động,0,7 Tỷ 350 Triệu
4839878,2022,Xe cũ,"Hyundai Accent 1.4 AT Đặc Biệt",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,12000,545 Triệu
4599272,2016,Xe cũ,"Chevrolet Captiva Revv LTZ 2.4 AT",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.4 L",số tự động,68000,625 Triệu
4674140,2015,Xe cũ,"Honda CRV 2.4 AT",Hải Phòng,Xe lắp ráp trong nước,màu ghi,"máy xăng 2.4 L",số tự động,65000,658 Triệu
4752588,2021,Xe cũ,"Toyota Prado VX 2.7L",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.7 L",số tự động,28000,2 Tỷ 690 Triệu
4623966,2022,Xe mới,"Hyundai Creta Cao cấp 1.5 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,710 Triệu
4670355,2022,Xe mới,"Hyundai Tucson 2.0 AT Đặc biệt",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,925 Triệu
4666590,2022,Xe mới,"Hyundai SantaFe Cao cấp 2.2L HTRAC",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.2 L",số tự động,0,1 Tỷ 275 Triệu
4763549,2021,Xe cũ,"Honda City L 1.5 AT",Đà Nẵng,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,38000,525 Triệu
4839833,2023,Xe mới,"Honda Civic Type R 2.0",Đồng Nai,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tay,0,2 Tỷ 399 Triệu
4831062,2020,Xe cũ,"Peugeot 5008 Allure 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,40000,975 Triệu
4808211,2017,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",TP HCM,Xe nhập khẩu,màu bạc,"máy dầu 3.2 L",số tự động,86000,730 Triệu
4648163,2019,Xe cũ,"Toyota Prado VX 2.7L",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.7 L",số tự động,36000,2 Tỷ 249 Triệu
4640229,2022,Xe mới,"Peugeot 3008 AL",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,0,1 Tỷ 125 Triệu
4647202,2019,Xe cũ,"Mazda CX5 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,38569,785 Triệu
4776598,2022,Xe mới,"Isuzu MU-X B7 Plus 1.9 4X2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 1.9 L",số tự động,0,955 Triệu
4703883,2022,Xe mới,"Hyundai SantaFe Tiêu chuẩn 2.5L",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,0,1 Tỷ 30 Triệu
4815240,2023,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,0,1 Tỷ 245 Triệu
4827267,2019,Xe cũ,"Toyota Vios 1.5G",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.5 L",số tự động,18000,473 Triệu
4552699,2022,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.0 L",số tự động,0,937 Triệu
4741642,2019,Xe cũ,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,45869,560 Triệu
4329817,2022,Xe mới,"Honda City L 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,524 Triệu
4839870,2023,Xe mới,"Ford Territory Trend 1.5 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,822 Triệu
